21	1040
15	1023
38	960
37	912
41	875
46	820
34	810
30	768
52	738
51	690
19	618
9	615
16	612
39	581
44	576
1	575
2	546
25	465
17	460
22	460
43	445
48	435
8	428
29	416
11	380
60	380
35	344
53	339
18	288
55	288
45	264
28	240
58	232
31	220
4	202
20	195
3	174
42	168
62	160
24	158
14	154
7	150
10	126
6	78
40	77
26	74
27	70
33	68
56	58
47	50
54	49
50	39
57	35
5	0
12	0
13	0
23	0
32	0
36	0
49	0
59	0
61	0
