RBM23	553
ATP5J2	552
PCDHGA1	552
PCDHGA4	552
LEF1	550
PLIN4	550
HYAL2	548
EGLN1	546
G6PC3	546
PCDHGA2	545
RFX2	545
GOT2	544
NOC4L	542
SLC25A10	540
COL6A2	538
PTRH2	537
LIAS	535
PPP2R1A	535
CXCR4	534
CLMP	532
PCDHGC4	532
MZT1	528
PROX1	528
RFXANK	528
SHMT1	528
PAMR1	528
PIGS	526
PCDHGC5	525
DNMT3A	524
PCDHGB4	524
TNS3	518
PLD1	516
UBE2V1	516
FAM83F	513
MAMDC2	513
TMEM263	513
CTSK	510
MAP2K3	510
ZBTB48	510
DENND4C	507
SNRPC	506
ENTPD6	504
IL4R	504
KPNB1	501
CENPJ	500
ACOT1	496
PJA2	496
ZNF91	496
RTF1	496
CPOX	495
MPHOSPH8	494
PCDHGA12	492
PCDHGB6	492
ST3GAL5	492
TUBB2A	492
SERTAD2	492
DAAM1	488
KMT2B	488
PCDHGB3	488
MTMR1	487
C9orf16	486
NUSAP1	486
TNFRSF10D	484
PYCR2	480
PBX2	477
RNF43	477
PAIP1	476
FLT4	474
DHTKD1	472
LTV1	470
INSIG1	468
RNF214	468
TMEM71	468
NIFK	465
PSMC1	465
RMND1	465
GDI2	464
MARS	464
KIAA1462	462
ZNF574	460
UPF3B	459
RANBP1	458
PLAGL1	454
ARFRP1	453
FZR1	452
LRRC15	450
MRPS7	449
LARP4	448
CCDC25	447
IFITM3	446
TMEM259	444
TTC39C	444
MTMR12	444
ARMC2	442
CXCL2	442
KLHL30	442
WBP5	442
ZDHHC9	440
CCDC107	438
PSMC2	435
ZC3H13	435
ECD	432
PCDHGA10	432
MAP1A	431
UBL5	418
RAN	416
GPM6A	414
SERPINF2	414
CLP1	413
WDR43	412
SPNS1	412
PCDHGA6	411
PPP1R2	411
S100A4	410
PI16	409
EBP	408
NMNAT1	408
RNF20	408
ABCB5	405
PSMD3	405
GAR1	402
RUFY2	400
PCDHGB7	399
CASC5	396
HOXA4	395
ARF4	394
TMEM248	388
GTF2E2	385
SKA3	383
CD34	382
ERCC5	381
PQBP1	381
MAF1	380
SAR1B	380
YRDC	380
SIRT4	376
KANK3	375
METTL17	375
VSTM4	375
GNPAT	373
SCARF1	372
SPAST	372
COL5A2	372
G3BP1	370
PWP1	368
RPS6KB1	368
AP5B1	366
HSF1	366
FASTKD5	365
TPM2	363
DDTL	362
GJA1	361
DNAJC8	359
NUF2	358
MAML2	356
NEFH	356
PPIP5K1	356
ZNF550	356
NMD3	355
NR2F2	355
MUC15	353
RFX5	351
FAT3	351
PSMB4	350
GIPC1	348
KIF7	346
ZFP36L1	346
AFAP1	344
PCGF5	344
RSPH4A	343
GOLGA2	342
PHF23	341
CXCL1	340
MGAT2	338
MYO9A	336
RSRP1	336
C22orf39	331
PDCD7	331
ZCCHC3	331
CEP112	330
HMGCR	330
GCHFR	328
GTF3A	328
RPL35A	328
TMEM65	328
RECK	328
PPID	328
SNW1	327
DYNLRB1	326
NCF1C	326
EEF1B2	324
MLLT4	324
MYH14	324
ADGRG3	320
HIRA	320
KANK2	320
PIGF	317
ENSA	316
PSMA4	316
SLC12A4	316
CDH5	315
UTP3	315
HMGCLL1	314
AIFM1	312
SCN3B	312
STAB2	312
FCHO2	310
PDRG1	308
CD163L1	306
MYL6B	306
IL2RA	306
ZBTB16	306
KCTD10	305
CERS2	304
CAMKK2	298
MRPL40	296
CHMP7	294
FAM65C	294
MRC2	292
NUDT11	290
ZNF414	290
LRRN3	289
AEBP1	288
HEBP1	286
PARK7	286
CRY1	282
S100A11	282
ZNF304	281
STARD7	280
ARRDC1	279
FDFT1	278
MICU3	278
SIT1	278
CLN3	277
DDHD2	276
PPM1F	276
RPS6KA1	275
SPCS3	275
KRR1	274
TAOK1	274
COL6A3	273
FGFR1OP	273
MECOM	273
TMEM229B	273
SCN4B	272
DNAJB14	270
LOXL2	270
CSRP2BP	270
CLOCK	268
DNAJC2	268
RAB8B	268
USP21	268
ABCB10	267
ACTR1A	266
RWDD4	264
SLC25A3	264
FEN1	262
SNRPD2	261
CCL21	260
CEPT1	260
PSMB1	260
ERO1L	259
KCTD6	258
SMAD5	258
FEM1C	256
KBTBD11	256
NAA15	256
ARHGEF40	254
CNTNAP1	254
ELK4	254
UMPS	254
SLC43A1	254
ZKSCAN8	254
ESAM	252
SPIN4	252
FCGRT	251
AHNAK	250
MAPK8IP1	250
SSBP4	250
ZNF674-AS1	250
TMEM41B	249
ZNF76	249
ZNF480	248
SNRNP35	248
EPC1	246
IZUMO4	246
NHLRC2	246
SLC25A11	246
LYRM1	245
NCS1	245
FIP1L1	244
LSM1	244
PTPN6	244
UBR1	244
BLMH	243
PALLD	243
PPIF	242
IGIP	240
TGFB1I1	240
FAM192A	239
ZNF541	239
KIRREL3	238
BRD3	237
GTF2E1	236
FAM199X	234
MAN1A2	234
YIF1A	233
KCNK13	231
SPAG9	231
TMEM242	231
ZSWIM4	231
EPN1	229
CLK4	228
FAU	228
GPR34	228
C19orf12	226
SLC35A1	226
APMAP	225
ARIH2	225
ATPIF1	224
CARD11	224
DBP	224
WBP2	222
MSRB3	220
UBE2G2	219
MMRN2	217
ZNF770	217
C3orf58	216
DNAJC28	216
SURF6	216
YAF2	216
HK2	214
SRFBP1	214
CCDC93	213
TRPT1	213
MRPS21	211
UBALD2	211
ORC3	210
RFX7	210
CASKIN2	209
ZNF92	207
ECSCR	206
SLC7A4	206
ACKR4	204
CRLS1	204
FBXO10	204
KCTD2	204
PDCL	204
THY1	204
PTP4A2	203
FIGF	202
MED17	202
BZRAP1	201
MPST	201
TIFA	201
ASNA1	200
C15orf59	200
CSNK2B	200
PPP1R16B	200
PRDX5	200
COL5A1	198
CPA3	198
CWC27	198
METTL7A	198
STARD3	198
VCPKMT	197
COL14A1	194
RBPJ	194
PTPRH	193
DHX30	192
HRH1	192
KCNIP1	192
PSMD2	192
REEP5	192
RGL3	192
ZNF432	192
UBXN10	192
TROVE2	192
CCM2L	189
PIGT	189
WASF1	189
ZNF280B	189
MFF	188
RMDN1	188
ZFP91	187
CTPS1	186
CYP8B1	186
PDCD10	186
WAPAL	186
TCEAL4	186
USP38	185
EPM2A	184
ZC3H7B	184
FREM1	183
TTF1	183
CCDC124	181
TAF4	181
ZNF420	180
ZNF330	180
JKAMP	179
SLC7A6OS	179
FAM193A	178
FAM69A	176
LMCD1	176
ERG	174
GAS2	174
RELA	174
TMEM129	174
GJC2	172
POMGNT2	172
PPP1R1B	172
ADGRV1	170
SLC25A13	170
TKT	170
PHB2	170
DAB2	169
NOP2	169
MVD	168
RAB22A	168
UQCR11	168
ADAM17	167
GSPT2	165
R3HCC1	165
NUPR1	165
UXT	165
CD14	164
PSMC3IP	164
SLC35A3	164
RCN2	164
PHPT1	164
PELI2	163
TAB2	162
MIA	162
IFI30	161
DIP2B	160
NELFE	160
C7orf55-LUC7L2	159
PLD4	159
RPE	159
ARMT1	158
DNAJA2	158
FCGR2B	158
AKAP8	157
DZIP1L	156
TRAF2	156
THUMPD2	156
ABCB1	155
FLI1	155
MKI67	155
TMCO4	155
LAS1L	154
ASB6	153
MFSD12	153
ORC5	153
MDM4	152
MMP2	152
WDR37	152
VPS13A	152
FAM195B	151
RPL27	151
ANXA11	150
FBXO9	150
ICAM2	150
PLEKHA6	150
PTCD2	150
SLCO2B1	149
BYSL	148
DTX3L	148
HOXA5	148
MYDGF	148
PLA2R1	148
SESN3	148
NDUFA12	148
USP37	148
ANG	147
MLH3	147
SUCLG1	147
DRG1	146
EIF3A	146
PIGO	146
ZBTB11	146
TRIM47	146
NFIL3	145
PLEKHJ1	145
FAP	144
FAT2	144
HRC	144
SERPINA5	144
SERPINE1	144
CNNM1	143
NUP188	143
VANGL2	142
AEBP2	141
KLHL4	140
TPSAB1	140
PABPC4	140
DHRS7B	139
MRPL19	139
ARHGAP17	138
DIS3	138
KIAA0930	138
MRPL32	138
MRPL45	138
NPM1	138
SERPINI1	138
FBXO8	136
IRF5	136
TBX15	136
ADH1B	135
MID1	135
ATL3	134
NFYC	134
MARS2	133
LAMB3	133
ADAT3	132
MIER1	132
ZBTB49	132
PRSS16	132
EIF1AX	131
PCDHGB5	131
GARS	130
HINT2	129
LPIN3	129
SERP1	129
ADGRL4	128
BLNK	128
DLL4	128
PSMD14	128
ZIC2	128
BCORL1	126
POMP	126
MYCT1	126
WDR36	126
DDT	125
CXorf36	124
IFI6	124
IPO9	124
IPP	124
MAGI2	124
TYROBP	124
CTSG	123
PSAT1	123
RERG	122
SEC11A	122
NSUN2	122
WDR26	121
GALNT4	120
LIX1L	120
NIPBL	120
RPL13AP20	119
SDHC	119
TRMT61A	119
COX7A2	117
HOXA7	117
WDFY3	117
DNAJC19	116
MYH11	116
ZNRF3	116
GULP1	115
MEF2BNB	115
CARKD	114
AKAP11	112
CLEC2B	112
HABP4	112
HNRNPA2B1	112
NENF	112
PPAN	112
SLC23A2	112
PTPN23	111
RPL37	111
GIMAP6	110
HLF	110
PHIP	110
SFT2D2	110
PLEKHA1	110
ZYX	110
GCNT2	109
UQCRQ	109
CNN1	108
ULK2	108
NCKAP1L	108
CFDP1	107
MMS19	107
SARNP	107
ACAA1	106
MCUR1	106
SNURF	106
FANCE	105
TTBK2	105
DNAJC24	104
PKD2	104
RNF139	104
CPXM1	103
NINJ2	103
BMP5	102
SYK	102
CMTR1	101
ADGRA2	100
CCSER2	100
DDX60	100
KIAA1143	100
RPS25	100
RPS6KL1	100
SHROOM1	100
ZNF366	100
SOWAHC	100
REXO4	99
ELOVL5	98
GNAI2	98
HCLS1	98
RPL14	98
TCP11L1	97
CLEC14A	96
PAM	96
HINT1	96
FMNL3	96
GPATCH4	95
KIAA2022	95
RAB3IL1	94
SERAC1	94
PHYH	94
HPN	94
ZFYVE9	94
PLEKHA7	93
NCAPH2	93
NR2F1	92
ARNTL2	91
CBL	91
PLCL2	91
TCEB2	91
KIN	91
CD27	90
DNAJC5	90
EIF4G3	90
ISG15	90
OAS3	90
PTBP2	90
NCL	90
CCDC28A	89
MTHFR	89
NDUFB8	89
NOLC1	89
TBX1	89
ZNF557	89
SPPL2B	89
CBX6	88
KLF7	88
MAP4K4	88
TNRC6B	88
IMMT	87
TENM3	87
CXCL3	86
KIAA1279	86
MRPS9	86
KIAA0226L	86
MED6	85
DYRK1B	84
FBXL18	84
C1S	83
RALGDS	83
YPEL1	83
BRF2	82
EIF3J	82
PGAP3	82
RUSC2	82
UBL7	82
MAP3K5	82
PTRF	82
ARL5A	81
NXT2	81
SNAPC3	81
USP19	81
TRUB1	81
HOXA3	80
MAPRE1	80
MED1	80
PSMD4	80
WSCD2	80
KLHDC9	80
NDUFA8	80
AGPAT3	79
ALKBH7	78
ANXA7	78
MZB1	78
RAB33B	78
RGAG4	78
FRS2	77
THYN1	77
RFK	77
SEC24D	77
ACP5	76
CLK1	76
CYB561A3	76
SHISA5	76
IKBKB	75
LYSMD3	75
TNFRSF17	75
TUBG1	75
ADO	74
CAAP1	74
HELZ2	74
PSPC1	74
RNF26	74
SLC26A5	74
SLC39A1	73
ARHGAP19	72
CAPNS1	72
CSNK2A2	72
IFI44	72
MARK3	72
NOL6	72
SFTPB	72
SPAG4	72
TRMT112	72
XAF1	72
TIAF1	72
ZSCAN12	72
AHSA1	71
FUCA1	70
ADAM33	70
RTCA	70
TGDS	70
FKBP10	70
EEF1D	69
MLLT4-AS1	69
C1QBP	68
IRF7	68
LMBRD2	68
PTPRB	68
VCL	68
UCK1	68
C1D	67
POLR2M	67
BEX4	66
FOXP4	66
IDE	66
MX1	66
NR3C1	66
PPP2CB	66
SCMH1	66
SRP14	66
SPTB	66
ANKRD11	65
SLC37A2	65
AP2A2	64
CD52	64
CTHRC1	64
DPF2	64
ERAL1	64
GABPA	64
RASD1	64
MCOLN1	64
TM6SF1	64
PIK3R2	64
REEP6	64
ARNTL	63
CMPK2	63
FAM126A	63
IGJ	63
NR1D1	63
PTRHD1	63
TMEM181	63
ZFYVE16	62
NUP205	62
TM7SF2	61
LPIN1	61
TMEM214	61
ARFGEF3	60
FKBP7	60
MFNG	60
MS4A2	60
PDLIM7	60
SF3A3	60
YIPF4	60
ROBO4	60
LMOD1	59
ALDH1A1	58
CCDC174	58
CTR9	58
DTD2	58
EMG1	58
TMX4	58
ARHGAP12	57
CALCOCO2	57
CYP51A1	57
LONP2	57
CD276	56
KPNA3	56
PER3	56
TLE2	56
UTS2	56
VASP	56
TBC1D3	56
UBE2I	56
ARSA	55
ITGB5	55
RNF13	55
SLC46A1	55
CHORDC1	54
CUX1	54
ERBB2	54
EVI5L	54
NOL7	54
NCOA1	54
MOB3B	54
RSAD2	54
AGTRAP	53
MTAP	53
TRPA1	53
ACAP2	52
ADGRL1	52
CDH13	52
DUSP4	52
NT5C1B	52
SLC11A2	52
RFC4	52
UPF2	52
VDAC1	52
EIF2AK1	51
MIEN1	51
TSNAX	51
DIEXF	50
NEXN	50
LMAN2	50
GPR137	49
ZNF254	49
SUB1	49
TMED5	49
GIMAP4	48
MEI1	48
PSMC4	48
TEAD3	48
GIMAP8	48
SEC24A	48
ENO1	47
WHSC1L1	47
SMARCD1	47
ARL15	46
ATF7	46
E2F3	46
DTNB	46
TPSB2	45
SEPT10	44
FKBP11	43
GUK1	43
PIM2	43
ODF2	43
TMEM141	43
ADAM6	42
AIG1	42
C1QTNF6	42
CD40	42
CD79A	42
CWC22	42
DDX19A	42
HS2ST1	42
MEX3B	42
TRPC6	42
TNKS	42
TULP3	42
NTF3	42
TGFBR2	42
NPL	42
ARHGAP24	41
MAP4K3	41
MICALL1	41
TCF7	41
POLD3	41
PRR29	41
TIMM10B	41
FAM174A	40
KAZN	40
MSANTD4	40
NDUFA11	40
TM9SF2	40
SAMD4A	40
UCP3	40
ANAPC11	39
GBP6	39
HIST1H2AC	39
PTPRF	39
FMR1	39
ZNF148	39
NKAPL	39
WDR7	39
POLD2	39
ARID1B	38
CX3CR1	38
FBXO3	38
LTBP1	38
MKL1	38
NPLOC4	38
RNASET2	38
SIGLEC6	38
TRIP11	38
SLC18A2	38
GSTCD	37
LYAR	37
RNF216	37
SIL1	37
ZNHIT3	37
ACTG2	36
ARPC2	36
HDC	36
ITGAX	36
KCNMB1	36
LPCAT4	36
MCU	36
S100A10	36
TUBA1B	36
UBN2	36
R3HCC1L	36
ADCY9	35
OGFOD2	35
SUPT16H	35
ZNF558	35
ALKBH1	34
EFNB3	34
ELP5	34
KCNAB2	34
MTIF2	34
SH2D3C	34
VWF	34
TBC1D9B	34
AAK1	33
ATAD2B	33
BMPER	33
FAM222B	33
GAB2	33
RPL37A	33
PCK2	33
CIART	32
CXXC5	32
HLA-DPB1	32
NLRX1	32
NR1D2	32
PLEKHG6	32
PXN	32
GIMAP7	32
SFT2D1	32
NOL11	32
ABCD4	31
ADCY4	31
AIMP2	31
PHF8	31
SRSF5	31
ZNF219	31
BAIAP2-AS1	30
GJC1	30
HLA-DQB1	30
NRM	30
RB1	30
RPS19	30
UNC80	30
STK39	30
TP53I11	30
PSME3	30
SNRPA	30
XRN2	30
ACSF3	29
ARL8B	29
FLT3LG	29
RFC1	29
PALD1	29
STARD4	29
CNOT4	28
COA1	28
DIDO1	28
EXOC5	28
GIMAP1	28
HLA-DRB1	28
KCNQ1OT1	28
NAA38	28
PJA1	28
TCEAL8	28
EXOSC9	28
TMEM87A	28
AP3D1	27
CYB5D1	27
RBM38	27
STAM2	27
TEF	27
ZBTB7A	27
PLEKHF2	27
ORAOV1	27
UPK1B	27
APOC1	26
C1orf64	26
EVC2	26
HLA-DRB5	26
KIAA0586	26
VAMP7	26
TRMT13	26
ACBD3	25
DCBLD1	25
EMCN	25
FDX1L	25
PWAR5	25
RNF185	25
SHQ1	25
ARMCX3	24
BCAS4	24
CCL5	24
CLVS1	24
HLA-DOA	24
IFIT3	24
MEGF8	24
PPP1R7	24
UGT1A10	24
USHBP1	24
CFHR1	23
MBLAC2	23
RPRD1A	23
GALNT1	23
CFHR3	23
PLSCR1	23
MON1A	23
SDC4	23
AAGAB	22
ALG8	22
C1orf186	22
CCNF	22
CCNG2	22
CDC16	22
CHD8	22
IL1RL1	22
MYO18A	22
ROR1	22
RPL34	22
SLAMF7	22
TMEM258	22
PPME1	22
MYO5C	22
CARD8	21
CTSZ	21
HLA-DPA1	21
HLA-DQA1	21
MYLK	21
SMAP1	21
ARHGEF16	20
CD2	20
DDAH2	20
DERL3	20
ILF2	20
KRTCAP2	20
MISP	20
MRPL55	20
PFDN5	20
RPL36	20
TCHP	20
TCOF1	20
TESC	20
YIPF3	20
SCARA3	20
TUBB2B	20
ATP5G2	19
H3F3C	19
PIP5K1C	19
TACC1	19
S100A14	19
VAMP8	19
BHLHB9	18
CCNY	18
CD8A	18
CES3	18
DHRS12	18
DNAJA4	18
GPR39	18
HARS2	18
HLA-DQA2	18
IGF1	18
RARRES3	18
SLC16A2	18
GPX8	18
SYN2	18
UBAP2L	18
SLC9A7	18
SLC35G2	18
SLC22A3	18
UBALD1	18
ARHGEF35	17
CD37	17
DMRT2	17
GPHN	17
LOXL4	17
MARCH6	17
MESP1	17
PPP1R12B	17
R3HDM4	17
RPL18	17
STAC2	17
TNFRSF8	17
OSTM1	16
PPA1	16
PRRC1	16
RAB11FIP5	16
RNF219	16
SPIRE1	16
TEX261	16
CCDC113	15
FAM133B	15
FAM150B	15
FUS	15
TBPL1	15
TDRP	15
NOP58	15
ZDHHC15	15
SLC4A7	15
RPL36A	15
CAP1	14
ELL2	14
LSM2	14
OSBPL9	14
PHKB	14
HLA-DRB6	14
RPS7	14
ATF1	13
FIGNL1	13
FKBP4	13
GNG11	13
LETM1	13
SMG9	13
WSB2	13
WDR45B	13
SCAMP2	13
ZNF662	13
ABHD3	12
ADNP2	12
AGPAT1	12
AP1G2	12
ATXN7L3B	12
C16orf72	12
C1GALT1C1	12
CD3E	12
DCTN6	12
DMD	12
GTF2IP1	12
HCFC1	12
KIAA1107	12
KLHL9	12
LATS1	12
MED25	12
P4HA1	12
UBE4B	12
IREB2	12
STIP1	12
PCED1B	12
UFM1	12
LCK	12
RPS29	12
C2orf88	11
COL11A2	11
EIF4EBP1	11
MAB21L1	11
NEO1	11
ROMO1	11
YIPF6	11
TBX21	11
TMCO3	11
RBMS3	11
CAMTA2	10
CCNYL1	10
DCUN1D1	10
FERMT3	10
GAS2L2	10
HLA-DMA	10
NUP153	10
POLG	10
RPL24	10
SETBP1	10
VPS52	10
PAPOLG	10
ABLIM1	9
APOD	9
ARID4B	9
BIK	9
CCT4	9
CKMT1A	9
COPG1	9
CXCL12	9
FBXO7	9
HIF3A	9
IRF9	9
NGEF	9
NR1H2	9
PELP1	9
PLA2G4A	9
POLR2H	9
SETD6	9
TTC33	9
UCHL3	9
SIX4	9
SP1	9
TRMT2A	9
KLRK1	9
RNF10	9
MTMR4	9
TP53INP1	9
HLA-DRA	9
UBA2	9
UVRAG	9
CD3D	8
CNOT7	8
CRHR1	8
DND1	8
GATAD2B	8
GTF2IRD1	8
HIVEP1	8
LINC00294	8
MFAP1	8
NBPF9	8
NEMF	8
NOA1	8
PDE7B	8
CRHR1-IT1	8
DMXL1	8
NDUFC2	8
NAA30	8
SSRP1	8
MIR503HG	8
INO80D	8
KCNJ5	8
ZNF32	8
BSCL2	7
BSDC1	7
ELK1	7
GIT1	7
HDDC2	7
PLP1	7
RHBDF1	7
TMEM130	7
ABI3	6
ADCY3	6
BTBD10	6
CCAR2	6
CPEB3	6
DKC1	6
DYNLL2	6
FAM122C	6
HSPH1	6
IFT43	6
INTS5	6
IPO13	6
MAGEL2	6
NBPF10	6
NBPF15	6
NOB1	6
POLR2K	6
MARK4	6
S100A6	6
SCFD2	6
SNORA8	6
TECR	6
PARP2	6
HNRNPR	6
PKM	6
ARL17A	5
ATP7A	5
CIITA	5
CPNE2	5
DEPDC5	5
DNAJA1	5
FAM50B	5
HLA-DQB2	5
HS3ST1	5
JAG2	5
LIN7C	5
MEOX1	5
PFKM	5
SYNRG	5
ZNF513	5
OR2A7	5
TRAPPC6B	5
STAG2	5
TAX1BP3	5
NF2	5
RRAGA	5
LRRC37A3	5
RPL38	5
ACTN4	4
APH1A	4
ATP6AP1	4
CREBZF	4
CTAGE15	4
CTAGE6	4
CTAGE9	4
FAIM3	4
GGH	4
GPX1	4
GSTO1	4
LRRC37A	4
LRRC37A2	4
MCTP1	4
PRF1	4
SIGIRR	4
SMYD5	4
ZBTB44	4
HACD3	4
STK24	4
TYMP	4
ARL6IP6	3
CLNS1A	3
CYP39A1	3
E2F4	3
ERCC6	3
ERMARD	3
GAB1	3
GTF2IRD2B	3
IGF1R	3
LRRC14	3
MEN1	3
NBPF11	3
NBPF14	3
OST4	3
RAB11FIP3	3
TYW5	3
FAM35BP	3
MTA2	3
TEP1	3
SLMAP	3
SMCO4	3
SERPINH1	3
PVRL1	3
ARGLU1	2
AVPR2	2
CCDC176	2
CLINT1	2
DCAF13	2
DCTPP1	2
DMTF1	2
EGFL7	2
ETHE1	2
EXOC6	2
FAM134C	2
GORASP2	2
GPALPP1	2
HIPK2	2
MRM1	2
POM121	2
RMND5A	2
RNF114	2
SUOX	2
TAB1	2
TBRG4	2
TMEM170A	2
NUFIP2	2
ZNF84	2
ACOT8	1
ALG10B	1
AMIGO2	1
BTAF1	1
CANT1	1
CCDC178	1
CCDC186	1
DUSP19	1
EFCAB1	1
GTF2IRD2	1
H19	1
HMGA1	1
IDH3B	1
IGF2-AS	1
INTS4	1
KLK5	1
LUC7L3	1
MATR3	1
NRSN1	1
NUP93	1
OGT	1
P4HTM	1
SBF1	1
SCAI	1
GPIHBP1	1
WBP4	1
TAPT1	1
RNASE10	1
NUDT15	1
A2M	0
AAMDC	0
AARS2	0
ABCA10	0
ABCB6	0
ABCC9	0
ABCD1	0
ABCF1	0
ABHD11	0
ABHD17C	0
ABL2	0
ACBD5	0
ACD	0
ACER3	0
ACKR1	0
ACOX2	0
ACRC	0
ACTR10	0
ACTR3	0
ACTR6	0
ACVR2A	0
ADAM19	0
ADAMTS12	0
ADAMTS15	0
ADAMTS16	0
ADAMTS18	0
ADAMTSL1	0
ADAP2	0
ADAT2	0
ADCK2	0
ADCY5	0
ADCY7	0
ADGRB1	0
ADGRF5	0
ADGRG1	0
ADGRL2	0
ADIPOR1	0
ADM	0
ADM5	0
ADORA1	0
ADPGK	0
ADRA2A	0
ADRA2C	0
ADSSL1	0
AEN	0
AES	0
AFAP1L2	0
AFG3L1P	0
AFG3L2	0
AFMID	0
AGAP6	0
AGGF1	0
AGO3	0
AGPAT4	0
AGPAT6	0
AGRN	0
AGTR1	0
AHDC1	0
AHSA2	0
AIMP1	0
AKAP17A	0
AKT1S1	0
ALDOA	0
ALG2	0
AMDHD2	0
AMOTL1	0
AMPD3	0
ANGEL1	0
ANKH	0
ANKHD1	0
ANKRD20A3	0
ANKRD28	0
ANKRD36	0
ANKRD49	0
ANO1	0
ANP32A	0
ANTXR1	0
ANXA1	0
ANXA8	0
AOC3	0
AP3B1	0
AP3S1	0
AP5S1	0
AP5Z1	0
APEH	0
APEX2	0
API5	0
APLNR	0
APLP1	0
APOBEC3F	0
APOO	0
APOOL	0
APRT	0
ARFGAP2	0
ARFGEF1	0
ARFIP2	0
ARHGAP33	0
ARHGAP42	0
ARHGAP5	0
ARHGAP8	0
ARHGEF10	0
ARHGEF15	0
ARHGEF5	0
ARID5A	0
ARIH1	0
ARL3	0
ARMCX6	0
ARNT	0
ASAP3	0
ASB13	0
ASB7	0
ASIC1	0
ASUN	0
ASXL3	0
ATF6	0
ATF7IP	0
ATG12	0
ATG16L2	0
ATG4D	0
ATG7	0
ATP13A2	0
ATP1B1	0
ATP2B1	0
ATP2C2	0
ATP5C1	0
ATP5D	0
ATP5SL	0
ATP6V0B	0
ATP6V1B2	0
ATP6V1C2	0
ATP6V1G2	0
ATP8B2	0
ATPAF2	0
ATRX	0
ATXN2L	0
AZIN1	0
B4GAT1	0
B9D2	0
BAALC	0
BABAM1	0
BACE1	0
BAG2	0
BAHD1	0
BANF1	0
BBS12	0
BBS4	0
BBS5	0
BCAP29	0
BCAS1	0
BCAS2	0
BCHE	0
BCKDK	0
BCL2L1	0
BCL7A	0
BCL7B	0
BDKRB1	0
BDP1	0
BEND7	0
BET1	0
BIRC2	0
BIVM	0
BLCAP	0
BMP4	0
BMP7	0
BMPR1A	0
BMPR2	0
BMS1	0
BNIP1	0
BNIP2	0
BOD1	0
BOD1L1	0
BPNT1	0
BRAF	0
BRCC3	0
BRD4	0
BRD7	0
BRD9	0
BRIP1	0
BRIX1	0
BRWD1	0
BTBD19	0
BTBD7	0
BTBD8	0
BTG1	0
BTN3A1	0
BTNL9	0
C10orf107	0
C10orf54	0
C11orf52	0
C11orf54	0
C11orf57	0
C11orf73	0
C12orf29	0
C12orf4	0
C12orf50	0
C12orf5	0
C12orf57	0
C12orf65	0
C14orf79	0
C16orf13	0
C16orf45	0
C17orf49	0
C17orf70	0
C18orf32	0
C19orf25	0
C19orf54	0
C19orf70	0
C1orf112	0
C1orf131	0
C1orf162	0
C1orf168	0
C1orf226	0
C1orf35	0
C1orf95	0
C20orf24	0
C21orf62	0
C22orf23	0
C2orf68	0
C2orf69	0
C2orf72	0
C3AR1	0
C3orf17	0
C4A	0
C5orf45	0
C6orf132	0
C6orf15	0
C7orf43	0
C7orf55	0
C7orf73	0
C8orf59	0
C9orf114	0
C9orf40	0
C9orf41	0
C9orf47	0
C9orf69	0
C9orf91	0
CA4	0
CA5B	0
CA5BP1	0
CA8	0
CAB39	0
CACNA1D	0
CACNG4	0
CACTIN	0
CADM4	0
CALCOCO1	0
CALHM2	0
CALML3	0
CALR	0
CAMTA1	0
CAND1	0
CASC3	0
CASC4	0
CASP1	0
CASP2	0
CBFA2T2	0
CBFB	0
CBLB	0
CBR4	0
CBWD1	0
CBWD3	0
CBX1	0
CBX7	0
CBY1	0
CCDC102A	0
CCDC106	0
CCDC110	0
CCDC112	0
CCDC121	0
CCDC130	0
CCDC134	0
CCDC144A	0
CCDC149	0
CCDC18	0
CCDC183-AS1	0
CCDC39	0
CCDC43	0
CCDC47	0
CCDC50	0
CCDC58	0
CCDC59	0
CCDC74A	0
CCDC77	0
CCDC85C	0
CCDC94	0
CCL14	0
CCL22	0
CCL28	0
CCM2	0
CCND1	0
CCNG1	0
CCR10	0
CCR1	0
CCR5	0
CCT6A	0
CCT6B	0
CD151	0
CD1C	0
CD200R1	0
CD247	0
CD300LF	0
CD6	0
CD68	0
CD99L2	0
CDADC1	0
CDC123	0
CDC25C	0
CDC34	0
CDC40	0
CDCA2	0
CDCA7L	0
CDK4	0
CDK6	0
CDK7	0
CDKN2AIP	0
CDR2L	0
CDYL2	0
CELF1	0
CELSR2	0
CEP290	0
CEP57L1	0
CEP70	0
CEP85	0
CEP97	0
CERCAM	0
CERKL	0
CERS3	0
CGREF1	0
CHAD	0
CHAF1B	0
CHAMP1	0
CHCHD4	0
CHD3	0
CHKA	0
CHMP3	0
CHMP4B	0
CHMP4C	0
CHMP5	0
CHMP6	0
CHRFAM7A	0
CHRM1	0
CHST3	0
CHTF8	0
CHTOP	0
CHUK	0
CIAO1	0
CINP	0
CIRBP	0
CKAP5	0
CKB	0
CKS1B	0
CLASP2	0
CLCC1	0
CLCN5	0
CLDN23	0
CLEC18C	0
CLGN	0
CLIC1	0
CLIC4	0
CLIP2	0
CLK3	0
CLMN	0
CLU	0
CMAS	0
CNBP	0
CNDP2	0
CNN2	0
CNN3	0
CNNM2	0
CNNM3	0
CNOT6	0
CNR1	0
CNTF	0
COASY	0
COBLL1	0
COG5	0
COL17A1	0
COL4A3BP	0
COL5A3	0
COMMD8	0
COMT	0
COPS5	0
COQ10A	0
CORO1A	0
CORO7	0
